route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,bikes_allowed
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG208","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG209","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG210","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG211","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG212","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG213","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG214","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG215","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG216","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG217","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG218","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG219","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG220","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG221","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG222","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG223","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG224","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG225","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG226","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG227","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG228","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG229","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG230","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG231","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG232","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG233","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG234","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG235","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG236","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG237","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG238","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG239","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG240","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG241","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG242","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG243","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG244","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG245","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG246","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG247","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG248","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG249","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG250","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG251","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG252","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG253","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG254","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG255","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG256","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG257","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG258","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG259","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG260","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG261","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG262","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG263","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG264","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG265","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG266","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG267","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG268","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG269","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG270","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG271","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG401","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG403","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG405","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG600","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG602","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG604","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG606","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG608","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG610","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG612","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG614","2-GWY-R-vpt-33.7.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG617","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG619","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG621","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG623","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG625","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG627","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG629","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG631","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG633","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG700","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG701","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG702","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG703","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG704","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG705","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG706","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG707","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG708","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG709","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG710","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG711","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG712","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG713","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG714","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG715","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG716","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG717","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG718","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG719","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG720","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG721","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG722","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG723","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG724","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG725","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG726","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG727","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG728","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG729","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG730","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG731","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG732","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG733","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG734","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG735","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG736","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG737","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG738","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG739","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG740","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG741","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG742","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG743","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG744","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG745","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG746","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG747","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG748","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG749","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG750","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG751","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG752","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG753","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG754","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG755","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG756","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG757","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG758","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG759","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG760","2-GWY-R-vpt-33.9.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG761","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG763","2-GWY-R-vpt-33.10.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T2","02-GWY-R-33-T2-BG791","2-GWY-R-vpt-33.8.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG001","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG003","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG060","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG061","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG062","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG063","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG064","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG065","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG066","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG067","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG068","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG069","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG070","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG071","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG072","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG073","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG074","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG075","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG076","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG077","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG078","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG079","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG080","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG081","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG082","2-GWY-R-vpt-33.1.R","Richmond","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG083","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG085","2-GWY-R-vpt-33.2.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG175","2-GWY-R-vpt-33.4.H","Holmesglen","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG177","2-GWY-R-vpt-33.4.H","Holmesglen","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG179","2-GWY-R-vpt-33.4.H","Holmesglen","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG181","2-GWY-R-vpt-33.4.H","Holmesglen","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG183","2-GWY-R-vpt-33.4.H","Holmesglen","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG272","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG273","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG274","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG275","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG276","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG277","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG278","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG279","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG280","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG281","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG282","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG284","2-GWY-R-vpt-33.5.R","Caulfield","1","","1","2"
"aus:vic:vic-02-GWY-R:","T3","02-GWY-R-33-T3-BG285","2-GWY-R-vpt-33.6.H","Glen Waverley","0","","1","2"
